,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
265,ALB,Albania,Lek,2005,19540.923828125,20162.416015625,3.08681,1.0133836269378662,,2.8715567588806152,18914.69921875,24955.134765625,19821.939453125,19931.92578125,83766.8046875,,,,23076.5546875,20807.275390625,27974.3515625,142895.953125,,,,,,0.02712784893810749,99.87025448089923,0.37452104687690735,0.40622055530548096,0.40397900342941284,Benchmark,Benchmark,Market-based,Regular,,0.6747922112724035,77.7777777777778,0.7170723080635071,0.30305325984954834,0.2318926900625229,0.06768310815095901,-0.3036688268184662,-0.01603257842361927,0.4334895610809326,0.5054827332496643,0.19217504560947418,0.487921804189682,0.43193039298057556,0.4978474974632263,
266,ALB,Albania,Lek,2006,21242.18359375,21773.833984375,3.063021,1.015056848526001,,2.8780317306518555,19736.478515625,26979.892578125,21375.189453125,21642.23046875,108180.1015625,,,,24438.66796875,21997.05859375,29729.1171875,150049.3125,,,,,,0.02684878557920456,98.10337709126985,0.3973313868045807,0.41618701815605164,0.4110517203807831,Benchmark,Benchmark,Market-based,Regular,,,81.1111111111111,0.6982441544532776,0.33468884229660034,0.21369874477386475,0.07271077483892441,-0.3117183446884155,-0.007624228484928608,0.45696184039115906,0.46756377816200256,0.20249348878860474,0.5036972165107727,0.4531991183757782,0.41901543736457825,
267,ALB,Albania,Lek,2007,23032.056640625,23260.232421875,3.033998,1.0144715309143066,,2.884521484375,22026.416015625,29688.544921875,23080.734375,23265.1171875,118847.3828125,,,,25900.890625,24548.234375,32558.548828125,157553.546875,,,,,,0.026636619120836258,90.42789383107079,0.44715532660484314,0.46260759234428406,0.4589413106441498,Benchmark,Benchmark,Market-based,Regular,,,80.0,0.7365826964378357,0.3293398320674896,0.21017442643642426,0.08397005498409271,-0.3662811517715454,0.006214085500687361,0.5094637870788574,0.507028341293335,0.2287876009941101,0.551650881767273,0.4929681122303009,0.44292348623275757,
268,ALB,Albania,Lek,2008,25182.998046875,25868.791015625,3.002678,0.9665340185165405,,2.8910255432128906,24299.54296875,32861.2734375,25424.36328125,25638.376953125,132814.6875,,,,27843.482421875,26871.640625,35686.3203125,165337.015625,,,,,,0.02668992057442665,83.8946041005291,0.49550506472587585,0.506653904914856,0.5024245977401733,Benchmark,Benchmark,Market-based,Regular,,,76.6666666666667,0.7455917000770569,0.3339419662952423,0.2021884322166443,0.08455126732587814,-0.37618133425712585,0.009908025152981281,0.5599356889724731,0.5382959842681885,0.2579101026058197,0.6250337958335876,0.5443924069404602,0.4430390000343323,
269,ALB,Albania,Lek,2009,26975.958984375,27709.900390625,2.973048,0.9005823731422424,,2.8975446224212646,25115.763671875,34214.41015625,27040.56640625,27826.951171875,147522.8125,,,,28777.4296875,27156.798828125,36086.58984375,172987.3125,,,,,,0.026831232011318207,94.9781198203843,0.4410502314567566,0.44541266560554504,0.43282535672187805,Benchmark,Benchmark,Market-based,Regular,,,77.7777777777778,0.6947593092918396,0.32697245478630066,0.2078104466199875,0.06648571044206619,-0.31803444027900696,0.022006556391716003,0.5037631988525391,0.4574546217918396,0.23138602077960968,0.588032066822052,0.5139349699020386,0.3755068778991699,
270,ALB,Albania,Lek,2010,29490.845703125,31021.064453125,2.948023,0.8908183574676514,,2.9040780067443848,27068.4609375,35392.93359375,29598.83984375,30864.365234375,163120.375,,,,29844.1796875,27673.720703125,35851.234375,179376.09375,,,,,,0.026941372081637383,103.9364433527,0.3933284878730774,0.40295323729515076,0.3864310383796692,Benchmark,Benchmark,Market-based,Regular,,,70.0,0.6650428175926208,0.2697114646434784,0.2119705229997635,0.08571097999811172,-0.2926415503025055,0.06020573154091835,0.4538637101650238,0.43424975872039795,0.20340336859226227,0.5859026312828064,0.5095964670181274,0.32903409004211426,
271,ALB,Albania,Lek,2011,29684.384765625,31369.515625,2.928592,0.9031976461410522,,2.910693407058716,27902.931640625,36147.109375,29951.076171875,31103.80859375,173394.25,,,,30603.84375,28125.41796875,36855.328125,186237.28125,,,,,,0.027015889063477516,100.89495472583,0.41243502497673035,0.4303976595401764,0.41444677114486694,Benchmark,Benchmark,Market-based,Regular,,0.45987872645808486,70.0,0.6920485496520996,0.2650536298751831,0.20504194498062134,0.10384177416563034,-0.326562762260437,0.06057686731219292,0.46891140937805176,0.49119332432746887,0.22181838750839233,0.6031835675239563,0.5312266945838928,0.3391967713832855,
272,ALB,Albania,Lek,2012,30473.0859375,32366.19140625,2.914096,0.9291960000991821,,2.917346239089966,28127.103515625,35912.91015625,30658.044921875,31867.009765625,163361.375,,,,31037.572265625,28160.751953125,36134.6875,191950.515625,,,,,,0.02714390866458416,108.184644599242,0.3889986276626587,0.40184491872787476,0.3865998089313507,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.4567600645924047,73.3333333333333,0.6889873743057251,0.244321808218956,0.19365286827087402,0.10498028993606567,-0.2969004511833191,0.0649581253528595,0.4374823570251465,0.4482535421848297,0.21650098264217377,0.5882448554039001,0.5157657265663147,0.35001909732818604,
273,ALB,Albania,Lek,2013,29908.67578125,30914.69140625,2.90379,0.8825573325157166,,2.924036979675293,28225.359375,35634.64453125,29918.080078125,30496.7890625,170890.859375,,,,31348.564453125,28714.3046875,36517.546875,197250.640625,,,,,,0.027328109368681908,105.668673352632,0.41216230392456055,0.427042156457901,0.4189385175704956,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.5246817399441823,68.8888888888889,0.7241597771644592,0.24295298755168915,0.20135925710201263,0.12565898895263672,-0.30257296562194824,0.008441952057182789,0.46298345923423767,0.4837263226509094,0.22939126193523407,0.6084036827087402,0.5289180874824524,0.35599422454833984,
274,ALB,Albania,Lek,2014,31027.822265625,32090.505859375,2.896305,0.8857064843177795,,2.9307658672332764,29004.64453125,36610.046875,31048.107421875,31698.853515625,211204.390625,,,,31904.841796875,29646.37109375,36941.5,201883.40625,,,,,,0.02750266157090664,105.47923411584,0.42067843675613403,0.42605623602867126,0.4173097610473633,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.5363418964038151,75.5555555555556,0.7121391296386719,0.2399267554283142,0.20286697149276733,0.11537615209817886,-0.3027811348438263,0.03247208520770073,0.4734097123146057,0.44656553864479065,0.2355719655752182,0.6646239161491394,0.5449127554893494,0.2975527048110962,
275,ALB,Albania,Lek,2015,32037.935546875,33659.421875,2.890513,0.9263952970504761,,2.937533378601074,30027.896484375,37551.59375,31924.98046875,33465.53515625,209133.078125,,,,32612.73046875,29912.7265625,37455.984375,206730.21875,,,,,,0.027552885934710503,125.96083044733,0.3481367528438568,0.3566775918006897,0.34025830030441284,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.44106966264111747,72.2222333333333,0.6993638873100281,0.22481924295425415,0.19791436195373535,0.09869512915611267,-0.2544870674610138,0.03369436413049698,0.3926005959510803,0.39076492190361023,0.191016286611557,0.5842337608337402,0.5072736144065857,0.2587291896343231,
276,ALB,Albania,Lek,2016,32285.193359375,33697.9765625,2.886438,0.9888083338737488,,2.9443392753601074,30144.943359375,37711.984375,32107.822265625,33650.6171875,219219.453125,,,,33693.83984375,30641.384765625,38193.97265625,211704.3125,,,,,,0.02758934162557125,124.14087146638,0.36290571093559265,0.3694226145744324,0.3524855673313141,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.4409050416432731,82.2222333333333,0.6924840807914734,0.22487075626850128,0.20333737134933472,0.10009004920721054,-0.27447497844696045,0.053692735731601715,0.4121048152446747,0.39538416266441345,0.1953536868095398,0.5825605392456055,0.5055394768714905,0.25673753023147583,
277,ALB,Albania,Lek,2017,33842.15625,34974.9453125,2.884169,1.0351139307022095,,2.9511842727661133,31416.525390625,39310.69921875,33842.15625,34974.9453125,217175.75,,,,34974.9453125,31416.5234375,39310.69921875,217175.75,,,,,,0.027664778754115105,119.099666666667,0.37756597995758057,0.38471928238868713,0.3722588121891022,Benchmark,Benchmark,Market-based,Regular,,0.428261944804374,88.8889,0.6948405504226685,0.22570940852165222,0.20341749489307404,0.10618778318166733,-0.2984137237071991,0.06825845688581467,0.4264976680278778,0.41318732500076294,0.21042336523532867,0.6196542382240295,0.5072243213653564,0.2786751985549927,
278,ALB,Albania,Lek,2018,35248.3671875,35363.46875,2.88274,1.07106351852417,,2.958068370819092,32310.873046875,40233.171875,35204.86328125,35406.609375,224225.015625,,,,36398.8828125,32358.099609375,40349.0078125,222787.59375,,,,,,0.02773219533264637,107.989166666667,0.42276421189308167,0.4302537441253662,0.427802175283432,Extrapolated,Benchmark,Market-based,Regular,,,82.2222333333333,0.7087751030921936,0.22375193238258362,0.2037910372018814,0.1241588294506073,-0.32002517580986023,0.05954829603433609,0.476154088973999,0.46079960465431213,0.23707692325115204,0.6541928648948669,0.5243388414382935,0.30516523122787476,
279,ALB,Albania,Lek,2019,35890.01953125,36103.04296875,2.8809169999999997,1.0758976936340332,,2.964992046356201,33399.16796875,40868.31640625,35808.34375,36288.328125,229818.328125,,,,37204.7734375,33426.44140625,40984.5625,227804.640625,,,,,,0.027731988579034805,109.850833333333,0.4199041724205017,0.4266623556613922,0.42101892828941345,Extrapolated,Extrapolated,Market-based,Regular,,,78.8889,0.7143118977546692,0.20582780241966248,0.20607128739356995,0.12659360468387604,-0.3139492869377136,0.06114468351006508,0.4730772376060486,0.45688241720199585,0.23558859527111053,0.6298319101333618,0.525462806224823,0.29934436082839966,
630,AUT,Austria,Euro,1950,40357.2890625,41605.02734375,6.980751367830716,2.934920310974121,2085.6695531212813,2.552640438079834,35652.453125,43636.98046875,40887.86328125,41518.45703125,124693.7109375,,,,56946.1484375,46796.9453125,62728.69921875,336700.0,,,,0.6329604387283325,0.06548454612493515,0.030954845249652863,1.4476427927257194,0.06118699535727501,0.06868434697389603,0.06764114648103714,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6792340278625488,0.19231276214122772,0.17947934567928314,0.052682213485240936,-0.09321971237659454,-0.010488632135093212,0.06544448435306549,0.10216144472360611,0.04507464915513992,0.08872378617525101,0.09131753444671631,0.0764494389295578,
631,AUT,Austria,Euro,1951,41846.48046875,43706.10546875,6.981104630171921,2.9906060695648193,2083.0156564035206,2.5370359420776367,36933.1953125,46773.1875,42685.76171875,43585.21484375,131125.921875,,,,60474.61328125,48494.62890625,67619.59375,351388.15625,,,,0.6329604387283325,0.0653441995382309,0.03236290439963341,1.5530182010901397,0.07261742651462555,0.08153597265481949,0.07985334098339081,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.665827214717865,0.2257644236087799,0.1815517693758011,0.05813014507293701,-0.1099269688129425,-0.02134660631418228,0.07677694410085678,0.11501064896583557,0.05736269801855087,0.10373353213071823,0.10890775173902512,0.08844075351953506,
632,AUT,Austria,Euro,1952,43857.6484375,44922.38671875,6.973375096554041,2.9235219955444336,2080.365136619454,2.52152681350708,37750.4765625,45815.10546875,44963.015625,45118.8359375,134161.546875,,,,60239.30078125,49460.35546875,64793.49609375,359218.625,,,,0.6329604387283325,0.06988728791475296,0.033305101096630096,1.5530182010901397,0.08270885050296783,0.0897638276219368,0.08945382386445999,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6571720242500305,0.178741917014122,0.179517924785614,0.05632038414478302,-0.08281771838665009,0.01106545701622963,0.08711390197277069,0.12278816848993301,0.06658300757408142,0.1174042597413063,0.11226252466440201,0.09573550522327423,
633,AUT,Austria,Euro,1953,46026.796875,47309.0625,6.978117259503907,2.8919315338134766,2077.717989472124,2.506112575531006,40384.26171875,46573.6484375,47256.828125,47730.43359375,134720.875,,,,62218.33203125,52851.28515625,64380.06640625,361311.1875,,,,0.6329604387283325,0.0609121099114418,0.033286456018686295,1.7739440074457327,0.070152148604393,0.0768948644399643,0.07613187283277512,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6708484292030334,0.1296738088130951,0.17524194717407227,0.06746955960988998,-0.07519648969173431,0.03196277096867561,0.07291338592767715,0.12088947743177414,0.05958176776766777,0.10170147567987442,0.10897472500801086,0.0936884954571724,
634,AUT,Austria,Euro,1954,49078.171875,50657.71875,6.985893830770478,2.976327657699585,2075.0742106700404,2.4907925128936768,42747.98046875,50912.10546875,50271.2734375,51001.1953125,137733.0,0.012043967843055725,0.6549066305160522,0.6533994078636169,67352.9375,56022.0546875,71849.890625,369493.40625,0.10292679071426392,0.4512321949005127,0.47366446256637573,0.6329604387283325,0.07041681557893753,0.03311668336391449,1.8894936901811734,0.06867752969264984,0.07612507790327072,0.07503558695316315,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6659359931945801,0.16007715463638306,0.1722400188446045,0.07491201162338257,-0.09484899789094925,0.0216838251799345,0.07145591825246811,0.1151210144162178,0.057935360819101334,0.09830903261899948,0.10488355159759521,0.08835788816213608,0.8235846757888794
635,AUT,Austria,Euro,1955,53920.0390625,55541.88671875,6.992613974845486,3.126478910446167,2072.4337959271747,2.4755661487579346,46631.9375,57844.81640625,55079.12109375,55802.4765625,144769.09375,0.012344327755272388,0.6647175550460815,0.6885022521018982,75065.1171875,61331.2265625,83742.2265625,386548.4375,0.1088431254029274,0.4798206686973572,0.5267280340194702,0.6329604387283325,0.08017000555992126,0.03364154323935509,1.8894936901811734,0.0708366259932518,0.07967530936002731,0.07864248752593994,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6731751561164856,0.20093871653079987,0.16248561441898346,0.0748332291841507,-0.11862079054117203,0.007188079878687859,0.07344233244657516,0.11643347889184952,0.06004122644662857,0.10171898454427719,0.10222605615854263,0.08790197223424911,0.8224356174468994
636,AUT,Austria,Euro,1956,58295.65625,59629.859375,6.998124099406665,3.2218010425567627,2069.7967409629514,2.4610722064971924,48667.8671875,59270.73828125,59338.421875,59770.51171875,150143.78125,0.012286962009966373,0.6919131875038147,0.6886480450630188,79692.4140625,64589.5078125,85305.9375,400126.625,0.11297263950109482,0.49525654315948486,0.5216673612594604,0.6329604387283325,0.08591779321432114,0.03423604369163513,1.8894936901811734,0.07457083463668823,0.0822271928191185,0.08163275569677353,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6602423787117004,0.17739300429821014,0.1540030837059021,0.09365624934434891,-0.11897388100624084,0.03367919847369194,0.07627086341381073,0.11737041920423508,0.06728246062994003,0.10435273498296738,0.10447251051664352,0.08986523002386093,0.9027643203735352
637,AUT,Austria,Euro,1957,61308.078125,62760.4375,7.011713660094879,3.2950966358184814,2067.163041502242,2.4466633796691895,50640.28515625,62017.3515625,62390.98828125,62839.86328125,155974.734375,0.012398920953273773,0.7019892334938049,0.6975387930870056,84319.7109375,67338.3984375,89381.4296875,414914.28125,0.11745335906744003,0.5115907788276672,0.533632218837738,0.6329604387283325,0.08834456652402878,0.03450575843453407,1.8894936901811734,0.0787092000246048,0.08657517284154892,0.08595675230026245,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.648573100566864,0.18104854226112366,0.15728937089443207,0.10244476050138474,-0.12722377479076385,0.03786802291870117,0.07973651587963104,0.12158729881048203,0.07447312027215958,0.10589034855365753,0.10680519789457321,0.0937766432762146,0.9341257810592651
638,AUT,Austria,Euro,1958,64191.60546875,65324.33984375,7.033353378373694,3.321739912033081,2064.5326932753574,2.4323387145996094,53469.3828125,64987.59765625,65403.38671875,65802.0390625,161176.140625,0.012401976622641087,0.7284832000732422,0.7176694869995117,87404.578125,71141.703125,93214.1796875,429005.4375,0.12160342186689377,0.5232908129692078,0.5491513013839722,0.6329604387283325,0.09086111187934875,0.03471484035253525,1.8894936901811734,0.07869482040405273,0.08578307181596756,0.08526337146759033,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6532401442527771,0.17504346370697021,0.1593392789363861,0.09370338171720505,-0.11680977046489716,0.03548353537917137,0.08008868992328644,0.11868786811828613,0.07298040390014648,0.1076485812664032,0.10761459916830063,0.09239505231380463,0.9482934474945068
639,AUT,Austria,Euro,1959,66691.546875,67548.265625,7.060503701189697,3.371424674987793,2061.9056920180424,2.418097972869873,55443.546875,67519.6875,67623.8828125,67823.1640625,166653.3125,0.012375972233712673,0.7258021831512451,0.7209305167198181,89975.296875,74403.8515625,97286.9609375,443595.65625,0.12592317163944244,0.5292378067970276,0.5630972385406494,0.6329604387283325,0.08836529403924942,0.03486792370676994,1.8894936901811734,0.08070684969425201,0.08824015408754349,0.08798088133335114,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6584742069244385,0.1780533492565155,0.15899789333343506,0.09367431700229645,-0.12215269356966019,0.03295294940471649,0.08240950107574463,0.12282680720090866,0.07365549355745316,0.10923049598932266,0.10638950020074844,0.09666211158037186,0.916018545627594
640,AUT,Austria,Euro,1960,71715.84375,72448.734375,7.09382795538466,3.4404282569885254,2059.2820334714675,2.4039406776428223,59243.859375,74748.484375,73102.203125,71811.03125,176051.734375,0.01255085039883852,0.7404819130897522,0.7713941931724548,98201.6171875,78690.234375,108937.1796875,467950.21875,0.13395175337791443,0.5600007176399231,0.6112898588180542,0.6329604387283325,0.09361985325813293,0.0353836715221405,1.8894936901811734,0.08189162611961365,0.09113287180662155,0.09277144819498062,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6704603433609009,0.2159087061882019,0.15453629195690155,0.0966774970293045,-0.16236156225204468,0.02477871999144554,0.08328482508659363,0.1264440417289734,0.07584719359874725,0.11467526853084564,0.09530900418758392,0.09754222631454468,0.9895540475845337
641,AUT,Austria,Euro,1961,75887.78125,76432.4921875,7.132945519984975,3.4592981338500977,2046.6297556277507,2.4269816875457764,62827.59375,78445.265625,77483.1484375,76145.3203125,185864.65625,0.012875395826995373,0.7581417560577393,0.7823830246925354,103343.0546875,82417.09375,114213.4375,492991.5,0.1418142318725586,0.5738884806632996,0.6241149306297302,0.6329604387283325,0.09142234921455383,0.03606948256492615,1.8894936901811734,0.08420760929584503,0.09539685398340225,0.09707292169332504,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6738946437835693,0.20510348677635193,0.15120656788349152,0.09333229064941406,-0.15107065439224243,0.027533655986189842,0.08540951460599899,0.14040954411029816,0.07885097712278366,0.12271324545145035,0.10148397088050842,0.10366690158843994,1.0236948728561401
642,AUT,Austria,Euro,1962,78181.0,78591.6875,7.176797567919043,3.443099021911621,2034.0552136803476,2.4502434730529785,65137.88671875,79794.1796875,79760.7890625,79228.703125,194055.828125,0.012943293899297714,0.7615970373153687,0.7682741284370422,105399.6328125,85065.6015625,115515.8671875,514682.40625,0.14833691716194153,0.576208233833313,0.6214169859886169,0.6329604387283325,0.09096328914165497,0.03639066591858864,1.8894936901811734,0.08767610788345337,0.09851828217506409,0.09917990118265152,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6735627055168152,0.18498718738555908,0.1485874056816101,0.09623231738805771,-0.13704709708690643,0.03367745876312256,0.08858626335859299,0.1467048078775406,0.08355026692152023,0.1260913461446762,0.11321447789669037,0.10563088208436966,0.9952871799468994
643,AUT,Austria,Euro,1963,81741.1171875,81837.1953125,7.223046616032425,3.4195337295532227,2021.5579300180605,2.4737284183502197,68324.46875,83512.578125,83190.8515625,82431.6015625,201935.828125,0.012830213643610477,0.7755377292633057,0.7891033887863159,110026.9375,89683.6015625,120920.8359375,536423.25,0.15482357144355774,0.5934398770332336,0.6417708396911621,0.6329604387283325,0.0901966243982315,0.03646685183048248,1.8894936901811734,0.09097889810800552,0.10180605202913284,0.10274375975131989,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6791297793388367,0.1842510849237442,0.14973273873329163,0.12671884894371033,-0.17721106112003326,0.03737860545516014,0.0914674699306488,0.15051257610321045,0.08876289427280426,0.12693829834461212,0.11468376964330673,0.110420361161232,1.0179446935653687
644,AUT,Austria,Euro,1964,85801.515625,85747.6015625,7.271352841312115,3.413850784301758,2009.137429964146,2.4974381923675537,70394.15625,88394.6796875,87125.7578125,86282.2734375,213113.4375,0.012892509810626507,0.7884591221809387,0.8143637776374817,116710.8203125,92755.4453125,129724.7890625,565436.5625,0.16364268958568573,0.6161510944366455,0.6739073991775513,0.6329604387283325,0.09492234885692596,0.0365426242351532,1.8894936901811734,0.09512322396039963,0.10643230378627777,0.10747278481721878,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6644514203071594,0.20862366259098053,0.151407390832901,0.12490961700677872,-0.1807367205619812,0.03134460374712944,0.09581897407770157,0.15065841376781464,0.09206993132829666,0.1321248859167099,0.11861240118741989,0.10992471128702164,1.0273003578186035
