"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q1",204.0031,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q2",192.7618,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q3",186.3593,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q4",175.4757,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q1",165.4089,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q2",167.5521,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q3",171.1788,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q4",166.6602,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q1",167.7494,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q2",168.4129,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q3",169.8968,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q4",171.3409,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q1",173.2873,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q2",171.8988,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q3",176.3512,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q4",182.3627,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q1",180.8177,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q2",195.5758,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q3",198.8761,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q4",204.2305,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q1",202.8242,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q2",206.8717,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q3",207.985,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q4",203.1191,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q1",200.7934,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q2",205.8664,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q3",214.5972,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q4",217.9429,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q1",223.7674,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q2",225.4846,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q3",229.9735,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q4",226.0744,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q1",235.5668,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q2",237.6759,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q3",233.0006,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q4",241.9566,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q1",252.306,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q2",254.1166,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q3",257.7457,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q4",266.1318,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q1",260.9469,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q2",255.8038,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q3",255.7115,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q4",255.7378,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q1",256.7176,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q2",255.5625,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q3",262.658,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q4",258.0619,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q1",251.8051,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q2",244.0923,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q3",237.0677,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q4",230.9349,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q1",236.3354,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q2",236.1356,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q3",246.6414,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q4",243.6876,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q1",240.3952,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q2",232.6249,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q3",233.2527,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q4",225.2272,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q1",226.5511,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q2",232.3961,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q3",219.2646,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q4",214.7883,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q1",212.9466,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q2",210.8965,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q3",210.0439,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q4",220.613,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q1",225.5229,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q2",223.4194,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q3",229.7235,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q4",239.0342,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q1",241.5236,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q2",249.7175,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q3",244.4337,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q4",241.0251,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q1",239.2774,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q2",238.0012,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q3",241.0138,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q4",243.5076,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q1",239.2132,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q2",242.3774,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q3",234.1264,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q4",227.883,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q1",229.4102,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q2",227.1499,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q3",229.6731,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q4",230.2668,"B"
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q1",238.8951,
"SVK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q2",237.0497,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1994-Q1",847.1987,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1994-Q2",834.0322,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1994-Q3",835.7213,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1994-Q4",830.3478,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1995-Q1",834.5726,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1995-Q2",831.638,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1995-Q3",830.2941,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1995-Q4",842.7952,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1996-Q1",869.4571,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1996-Q2",870.0684,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1996-Q3",888.8453,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1996-Q4",890.0292,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1997-Q1",874.4905,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1997-Q2",869.4996,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1997-Q3",860.4616,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1997-Q4",861.9483,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q1",865.422,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q2",873.5072,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q3",866.189,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q4",862.4818,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q1",847.9276,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q2",822.755,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q3",812.4478,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q4",796.5696,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q1",785.0936,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q2",780.6196,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q3",783.1133,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q4",782.8736,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q1",793.7624,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q2",788.9037,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q3",800.1011,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q4",809.9329,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q1",813.1111,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q2",810.2358,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q3",818.6094,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q4",825.6437,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q1",817.0718,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q2",830.127,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q3",832.9515,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q4",835.8497,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q1",828.7346,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q2",845.4,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q3",861.2303,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q4",850.4351,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q1",841.8877,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q2",857.0946,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q3",866.8574,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q4",869.8603,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q1",876.2367,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q2",892.9502,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q3",895.7386,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q4",906.0745,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q1",921.6728,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q2",928.3196,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q3",917.4479,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q4",944.2596,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q1",966.6789,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q2",969.4662,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q3",979.023,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q4",991.032,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q1",928.3668,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q2",908.2538,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q3",884.2769,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q4",868.7025,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q1",844.6688,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q2",862.1615,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q3",865.9937,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q4",867.476,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q1",862.0618,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q2",869.484,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q3",867.6302,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q4",872.124,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q1",879.7303,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q2",885.0998,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q3",876.8546,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q4",854.8153,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q1",854.3469,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q2",835.7804,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q3",828.6591,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q4",818.6136,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q1",820.0769,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q2",834.9879,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q3",835.5126,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q4",859.1227,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q1",858.0986,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q2",875.6888,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q3",876.4025,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q4",890.2101,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q1",889.3337,
"SVK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q2",908.8305,
